Data Source1,F11,Latitude,Longitude
FAA,6787,32.0675,-84.255
FAA,6786,32.066872222,-84.253033333
FAA,6785,31.5954,-84.423158333
FAA,6784,28.2766725,-82.320643056
FAA,6783,28.261927778,-82.18565
FAA,6782,28.028805556,-81.725061111
FAA,6781,28.029742778,-81.654521667
FAA,6780,28.016944444,-81.675
FAA,6779,28.523111111,-81.589027778
FAA,6778,30.27325,-82.784391667
FAA,6777,28.458119444,-81.632877778
FAA,6776,29.383025556,-82.454826111
FAA,6775,26.088888889,-80.365833333
FAA,6774,26.714080556,-80.063919444
FAA,6773,26.713991667,-80.057841667
FAA,6772,26.6375675,-80.20449
FAA,6771,26.687287778,-80.057263611
FAA,6770,26.756438889,-80.061266667
FAA,6769,26.74923,-80.0492075
FAA,6768,26.683676944,-80.187267222
FAA,6767,26.717009167,-80.1997675
FAA,6766,26.715408333,-80.0544
FAA,6765,28.194702778,-82.350472222
FAA,6764,26.633969444,-80.224211111
FAA,6763,30.699653056,-87.1956475
FAA,6762,27.663920278,-80.396162222
FAA,6761,27.666111111,-80.425
FAA,6760,28.629440278,-80.821998333
FAA,6759,25.006911111,-80.522327778
FAA,6758,28.824408333,-81.710527778
FAA,6757,28.132633333,-82.758333333
FAA,6756,27.943888889,-82.461666667
FAA,6755,27.950397222,-82.459397222
FAA,6754,27.995516667,-82.370147222
FAA,6753,27.939266667,-82.459466667
FAA,6752,27.942458333,-82.535922222
FAA,6751,27.969980556,-82.345583333
FAA,6750,27.981964444,-82.491483889
FAA,6749,27.946966389,-82.420926944
FAA,6748,26.212022222,-80.255691667
FAA,6747,30.456991667,-84.261294444
FAA,6746,30.475936111,-84.231005556
FAA,6745,30.562422222,-84.221291667
FAA,6744,26.159711111,-80.325925
FAA,6743,27.200608333,-80.2435
FAA,6742,27.208611111,-80.291388889
FAA,6741,27.81355,-82.682233333
FAA,6740,27.765,-82.640555556
FAA,6739,27.763360833,-82.642320833
FAA,6738,27.810391667,-82.782361111
FAA,6737,28.243902778,-81.303447222
FAA,6736,29.862191389,-81.316738611
FAA,6735,29.165537778,-81.027277778
FAA,6734,27.169771389,-80.156711111
FAA,6733,27.465593056,-81.432295556
FAA,6732,27.53804,-81.509274
FAA,6731,27.842488889,-80.489663889
FAA,6730,27.317836111,-82.530752778
FAA,6729,27.338697222,-82.496969444
FAA,6728,27.2725,-82.366111111
FAA,6727,27.333379167,-82.430094722
FAA,6726,26.541744167,-82.192038889
FAA,6725,26.462672222,-82.155044444
FAA,6724,28.813680556,-81.283730556
FAA,6723,28.226944444,-81.366527778
FAA,6722,28.0428,-82.707377778
FAA,6721,28.334697222,-80.72335
FAA,6720,27.904444444,-82.383333333
FAA,6719,27.786972222,-82.345722222
FAA,6718,30.570473056,-84.549910833
FAA,6717,26.846630556,-82.022227778
FAA,6716,29.778377778,-85.288880556
FAA,6715,27.288447222,-80.292852778
FAA,6714,26.993680556,-82.095213889
FAA,6713,28.405255556,-80.618669444
FAA,6712,26.278413611,-80.121988611
FAA,6711,28.144722222,-81.475555556
FAA,6710,26.895833333,-82.241666667
FAA,6709,27.875891667,-82.689355556
FAA,6708,26.606741389,-82.110925556
FAA,6707,30.119753083,-83.592731806
FAA,6706,30.291666667,-87.469444444
FAA,6705,30.516538889,-87.219677778
FAA,6704,30.474483333,-87.212166667
FAA,6703,30.429364167,-87.231081944
FAA,6702,26.013102778,-80.311161111
FAA,6701,30.198888889,-85.828333333
FAA,6700,30.214090833,-85.872156389
FAA,6699,30.208533333,-85.827708333
FAA,6698,30.207978611,-85.675761667
FAA,6697,30.175166667,-85.7525
FAA,6696,30.211311944,-85.691595556
FAA,6695,30.238888889,-85.557777778
FAA,6694,30.2721425,-85.520757222
FAA,6693,30.157777778,-85.649444444
FAA,6692,30.193811944,-85.661316944
FAA,6691,29.469144444,-81.252813889
FAA,6690,29.478888889,-81.191666667
FAA,6689,26.832838611,-80.143376944
FAA,6688,26.828691667,-80.085369444
FAA,6687,27.924188889,-80.613666667
FAA,6686,29.642747222,-81.692583333
FAA,6685,28.658027778,-81.228444444
FAA,6684,28.780555556,-81.115277778
FAA,6683,28.594083333,-81.419888889
FAA,6682,28.389166667,-81.488611111
FAA,6681,28.364,-81.275191667
FAA,6680,28.525280278,-81.377014167
FAA,6679,28.430844444,-81.456297222
FAA,6678,28.446802778,-81.451025
FAA,6677,28.394366667,-81.476302778
FAA,6676,28.384444444,-81.485277778
FAA,6675,28.575556111,-81.3684025
FAA,6674,28.428617222,-81.477294167
FAA,6673,28.5225025,-81.380347778
FAA,6672,28.435561389,-81.4731275
FAA,6671,28.54075,-81.280833333
FAA,6670,30.165277778,-81.73625
FAA,6669,28.914722222,-81.284722222
FAA,6668,29.603277778,-82.980161111
FAA,6667,27.265600833,-80.830338333
FAA,6666,27.083055556,-81.083055556
FAA,6665,27.215836111,-80.684866667
FAA,6664,27.271944444,-80.681666667
FAA,6663,27.237333333,-80.692163889
FAA,6662,28.550555556,-81.528055556
FAA,6661,30.463016111,-81.615095556
FAA,6660,29.105822222,-82.091252778
FAA,6659,29.192930556,-82.175197222
FAA,6658,29.273694444,-82.150302778
FAA,6657,29.175555556,-82.136666667
FAA,6656,29.172472222,-82.139111111
FAA,6655,29.085813889,-81.984252778
FAA,6654,29.169697222,-82.149536111
FAA,6653,27.056666667,-82.159444444
FAA,6652,27.066316667,-82.162627778
FAA,6651,27.074416667,-82.208055556
FAA,6650,27.046172222,-82.236025
FAA,6649,25.917038056,-80.149768056
FAA,6648,25.960925278,-80.139211944
FAA,6647,30.534225,-86.496777778
FAA,6646,28.362425,-82.688022222
FAA,6645,28.1934,-82.620391667
FAA,6644,28.255555556,-82.713888889
FAA,6643,28.235010278,-82.717878056
FAA,6642,30.402421111,-86.866626389
FAA,6641,30.400611111,-86.860527778
FAA,6640,26.214388889,-81.731655556
FAA,6639,26.106586111,-81.685297222
FAA,6638,26.273841667,-81.787872222
FAA,6637,26.151027778,-81.797769444
FAA,6636,27.866388889,-81.969444444
FAA,6635,30.633697222,-87.066180556
FAA,6634,30.107638889,-81.832916667
FAA,6633,30.073888889,-81.815833333
FAA,6632,29.546080278,-82.287323333
FAA,6631,25.8256525,-80.121156111
FAA,6630,25.814486111,-80.141211111
FAA,6629,25.787777778,-80.215555556
FAA,6628,25.740938889,-80.294666667
FAA,6627,25.734027778,-80.16675
FAA,6626,25.809519444,-80.346338889
FAA,6625,25.740016667,-80.212305556
FAA,6624,25.731111111,-80.386111111
FAA,6623,25.696130556,-80.381038889
FAA,6622,25.826583333,-80.333483333
FAA,6621,25.62995,-80.344205556
FAA,6620,25.792844444,-80.211413889
FAA,6619,25.767044167,-80.349774444
FAA,6618,25.764166667,-80.138656944
FAA,6617,25.817361111,-80.340388889
FAA,6616,25.959814444,-80.236992778
FAA,6615,25.781980556,-80.377522222
FAA,6614,25.686075,-80.338477778
FAA,6613,28.279580556,-80.673783333
FAA,6612,28.226777778,-80.730972222
FAA,6611,28.254397222,-80.744294444
FAA,6610,28.218344444,-80.684220278
FAA,6609,28.087793333,-80.613664444
FAA,6608,25.827338889,-80.342497222
FAA,6607,30.734636111,-85.184925
FAA,6606,30.787136667,-85.241040556
FAA,6605,30.769027778,-85.080861111
FAA,6604,24.733922222,-81.018675
FAA,6603,24.710419167,-81.094517778
FAA,6602,26.761363889,-80.069697222
FAA,6601,28.130580556,-82.509258333
FAA,6600,28.1809,-82.4556
FAA,6599,26.684661111,-80.251544444
FAA,6598,30.291334444,-83.004020278
FAA,6597,26.616607222,-81.659146111
FAA,6596,28.671944444,-81.850833333
FAA,6595,28.808323056,-81.867024444
FAA,6594,28.876888889,-82.491083333
FAA,6593,27.893366667,-82.7881
FAA,6592,28.011080556,-81.879352778
FAA,6591,28.062208333,-81.954255556
FAA,6590,26.610216667,-80.088102778
FAA,6589,27.834669444,-81.437533333
FAA,6588,27.916358333,-81.548983333
FAA,6587,27.320538889,-81.370477778
FAA,6586,28.783738889,-81.348727778
FAA,6585,30.192161111,-82.630775
FAA,6584,30.185783333,-82.688177778
FAA,6583,28.949725,-81.959877778
FAA,6582,26.746388889,-81.428611111
FAA,6581,28.331455556,-81.593336111
FAA,6580,28.2751,-81.3365
FAA,6579,28.298208333,-81.410638889
FAA,6578,28.333463889,-81.487755556
FAA,6577,28.380952778,-81.508541667
FAA,6576,28.334722222,-81.501388889
FAA,6575,28.345833333,-81.664444444
FAA,6574,28.312141667,-81.465936111
FAA,6573,28.315288056,-81.405904167
FAA,6572,24.583756667,-81.744256944
FAA,6571,26.925555556,-80.096111111
FAA,6570,26.907,-80.300347222
FAA,6569,26.91728,-80.199767222
FAA,6568,26.859504722,-80.058011111
FAA,6567,26.855833333,-80.074722222
FAA,6566,30.949905556,-87.150803333
FAA,6565,30.523272222,-82.956523611
FAA,6564,30.273019444,-81.398417222
FAA,6563,30.157777778,-81.537777778
FAA,6562,30.308266667,-81.690525
FAA,6561,30.254919444,-81.583077778
FAA,6560,30.34885,-81.666485
FAA,6559,30.443913889,-81.611161111
FAA,6558,30.289347222,-81.601491667
FAA,6557,30.264972222,-81.440861111
FAA,6556,30.325517222,-81.650650556
FAA,6555,30.325239444,-81.651206111
FAA,6554,30.311350278,-81.674818056
FAA,6553,30.315795,-81.6623175
FAA,6552,28.834027778,-82.335361111
FAA,6551,26.398333333,-81.414666667
FAA,6550,28.760197222,-82.628788889
FAA,6549,25.566180556,-80.358180556
FAA,6548,25.448308333,-80.410091667
FAA,6547,25.453611111,-80.411388889
FAA,6546,26.018761111,-80.181325
FAA,6545,26.0455,-80.215833333
FAA,6544,26.050747222,-80.210888889
FAA,6543,27.033888889,-80.166388889
FAA,6542,25.886591667,-80.326611111
FAA,6541,25.853151667,-80.246993611
FAA,6540,25.925371667,-80.2997725
FAA,6539,30.680746667,-86.887183056
FAA,6538,28.179736111,-81.638963889
FAA,6537,30.359365833,-87.158857222
FAA,6536,29.644134167,-82.353160278
FAA,6535,29.639134167,-82.345382222
FAA,6534,29.635516667,-82.350572222
FAA,6533,29.6615,-82.412111111
FAA,6532,29.685521667,-82.475943056
FAA,6531,27.736973889,-81.53202
FAA,6530,30.455141667,-86.632672222
FAA,6529,30.397699722,-86.594119167
FAA,6528,27.432888889,-80.346041667
FAA,6527,27.350633333,-80.244791667
FAA,6526,26.650833333,-81.855555556
FAA,6525,26.634239167,-81.833973889
FAA,6524,26.490356389,-81.933421944
FAA,6523,26.62875,-81.874722222
FAA,6522,26.544055556,-81.848805556
FAA,6521,26.544041667,-81.848822222
FAA,6520,27.780083333,-81.643277778
FAA,6519,26.096198056,-80.113655278
FAA,6518,26.120464444,-80.142054861
FAA,6517,26.123975,-80.144211667
FAA,6516,26.103975556,-80.141434167
FAA,6515,30.653694444,-81.448166667
FAA,6514,28.611094444,-81.385977778
FAA,6513,28.014433333,-82.782
FAA,6512,30.379061111,-86.305319444
FAA,6511,30.393888889,-86.471388889
FAA,6510,28.958386111,-81.255588889
FAA,6509,26.4328,-80.09355
FAA,6508,26.435927778,-80.126947222
FAA,6507,29.044630556,-81.317838889
FAA,6506,30.373352778,-86.179061111
FAA,6505,29.230814167,-81.028110556
FAA,6504,29.201370278,-81.053945
FAA,6503,29.243730556,-81.107147222
FAA,6502,26.079811111,-80.254769444
FAA,6501,28.401361111,-82.242611111
FAA,6500,28.959444444,-82.693055556
FAA,6499,30.734822222,-86.562297222
FAA,6498,29.448805556,-81.514105556
FAA,6497,28.361111111,-80.622222222
FAA,6496,28.248452778,-80.661969444
FAA,6495,26.751666667,-80.941138889
FAA,6494,28.552902778,-81.720977778
FAA,6493,28.351186778,-81.6733475
FAA,6492,27.953544444,-82.806244444
FAA,6491,30.765963889,-85.543761111
FAA,6490,30.7063025,-84.842420278
FAA,6489,28.329166667,-81.5425
FAA,6488,26.510783333,-82.084972222
FAA,6487,26.638406111,-81.941476667
FAA,6486,26.670569444,-82.134577778
FAA,6485,28.662544444,-82.107508333
FAA,6484,29.471138889,-81.244305556
FAA,6483,28.555261111,-82.33465
FAA,6482,27.075833333,-81.071166667
FAA,6481,27.929372222,-82.336983333
FAA,6480,27.9329,-82.288772222
FAA,6479,27.495755556,-82.562555556
FAA,6478,27.390036111,-82.435438889
FAA,6477,27.48215,-82.622436111
FAA,6476,26.529277778,-80.198444444
FAA,6475,26.504333333,-80.070277778
FAA,6474,30.761297222,-85.682488889
FAA,6473,26.356325,-80.200252778
FAA,6472,26.415630833,-80.191434722
FAA,6471,26.742291944,-82.258705556
FAA,6470,28.980555556,-81.990555556
FAA,6469,29.014148333,-81.984529722
FAA,6468,26.723725,-80.671969444
FAA,6467,27.900025556,-81.845081667
FAA,6466,27.948436111,-81.863497222
FAA,6465,27.880026111,-81.841193056
FAA,6464,27.918913889,-81.845080556
FAA,6463,25.970486111,-80.145
FAA,6462,28.043888889,-81.848611111
FAA,6461,26.599722222,-80.091111111
FAA,6460,30.324129722,-81.411751667
FAA,6459,29.534166667,-82.524444444
FAA,6458,27.227988889,-81.850988889
FAA,6457,28.650111111,-81.541333333
FAA,6456,30.586858333,-85.103808333
FAA,6455,28.666386389,-81.370624167
FAA,6454,30.705,-85.378333333
FAA,6453,39.751111111,-75.550555556
FAA,6452,39.783445833,-75.549645556
FAA,6451,39.735555556,-75.535277778
FAA,6450,39.780905556,-75.555766667
FAA,6449,39.687611111,-75.667163889
FAA,6448,39.455555556,-75.683888889
FAA,6447,39.111501389,-75.505478333
FAA,6446,39.183445556,-75.524646111
FAA,6445,39.149556667,-75.504923056
FAA,6444,39.200111944,-75.532979722
FAA,6443,39.151388889,-75.524166667
FAA,6442,38.928861111,-77.016638889
FAA,6441,38.904278333,-77.034421111
FAA,6440,38.866501111,-76.992753333
FAA,6439,38.874278889,-77.021365278
FAA,6438,38.868723333,-77.007475833
FAA,6437,38.936944444,-77.110555556
FAA,6436,38.874055556,-77.0575
FAA,6435,38.915111389,-76.973308333
FAA,6434,38.917055556,-77.036365556
FAA,6433,38.934555278,-77.074421944
FAA,6432,38.910577778,-77.077711111
FAA,6431,38.927647222,-77.014475
FAA,6430,41.491888889,-72.811166667
FAA,6429,41.933430278,-72.699536944
FAA,6428,41.716811111,-72.225561111
FAA,6427,41.725376389,-72.191744444
FAA,6426,41.789444444,-72.799166667
FAA,6425,41.553355556,-73.037627778
FAA,6424,41.484819722,-72.756208333
FAA,6423,41.242318611,-73.150388611
FAA,6422,41.773708056,-73.116221111
FAA,6421,41.723708056,-73.115665556
FAA,6420,41.253397222,-73.089441667
FAA,6419,41.742630556,-71.8125
FAA,6418,41.043986111,-73.531788889
FAA,6417,41.809722222,-72.609722222
FAA,6416,41.832041667,-72.600905556
FAA,6415,41.644544444,-72.572311111
FAA,6414,42.0192625,-72.483696111
FAA,6413,41.275096389,-73.132887778
FAA,6412,41.881219444,-73.480977778
FAA,6411,41.6584325,-72.647592222
FAA,6410,41.622876944,-72.600646389
FAA,6409,41.854766667,-71.928483333
FAA,6408,41.542355556,-72.09095
FAA,6407,41.152318333,-73.427342222
FAA,6406,41.1445,-73.428533333
FAA,6405,41.109666667,-73.421775
FAA,6404,41.112874444,-73.388173889
FAA,6403,41.100096667,-73.420396944
FAA,6402,41.567871944,-73.460678056
FAA,6401,41.30445,-72.936730556
FAA,6400,41.66155,-72.787841667
FAA,6399,41.50843,-73.037329444
FAA,6398,41.319916667,-71.993166667
FAA,6397,41.234541389,-73.031771944
FAA,6396,41.596765556,-72.704539167
FAA,6395,41.554861111,-72.646216667
FAA,6394,41.557318611,-73.122888056
FAA,6393,41.533330556,-72.809530556
FAA,6392,41.507875278,-72.770653333
FAA,6391,41.484738889,-71.972891667
FAA,6390,41.793144444,-73.049894444
FAA,6389,41.755105556,-73.0524
FAA,6388,41.774675,-72.699275
FAA,6387,41.723155556,-72.8601
FAA,6386,41.754597222,-72.678638889
FAA,6385,41.788988333,-72.6606475
FAA,6384,41.373708056,-72.908713056
FAA,6383,41.369819167,-72.917324444
FAA,6382,41.712321667,-72.587867222
FAA,6381,41.642322222,-72.563422222
FAA,6380,41.733280556,-72.793111111
FAA,6379,41.70895,-72.8021
FAA,6378,41.217318333,-73.255393056
FAA,6377,41.329577778,-72.426941667
FAA,6376,42.003985,-72.540086944
FAA,6375,41.940096944,-72.6059225
FAA,6374,41.919636111,-72.444455556
FAA,6373,41.753333333,-72.628333333
FAA,6372,41.4339875,-72.393973889
FAA,6371,41.942874722,-72.706203889
FAA,6370,41.405308333,-73.445288889
FAA,6369,41.7859,-72.931297222
FAA,6368,41.675158333,-72.891088889
FAA,6367,41.676283333,-72.936230556
FAA,6366,41.161207778,-73.20289
FAA,6365,41.201219444,-73.201569444
FAA,6364,41.188380556,-73.166747222
FAA,6363,41.862042778,-72.699815278
FAA,6362,41.627288889,-72.727463889
FAA,6361,15.25,-145.783333333
FAA,6360,14.96,-145.626388889
FAA,6359,14.963333333,-145.641666667
FAA,6358,14.9625,-145.630277778
FAA,6357,15.114444444,-145.701944444
FAA,6356,15.188333333,-145.723888889
FAA,6355,15.209752778,-145.724555556
FAA,6354,40.121177778,-102.737613889
FAA,6353,40.076391667,-102.235477778
FAA,6352,38.985269722,-104.917203611
FAA,6351,37.683330556,-107.767286389
FAA,6350,39.699986111,-106.767259444
FAA,6349,38.899983056,-108.483978056
FAA,6348,39.765905556,-105.092652778
FAA,6347,39.850386111,-105.017219444
FAA,6346,39.820819444,-105.053871389
FAA,6345,39.499710556,-105.106375278
FAA,6344,40.449981111,-106.20058
FAA,6343,40.567913889,-106.060647222
FAA,6342,38.712489444,-105.142203056
FAA,6341,39.6166525,-106.383917222
FAA,6340,37.187518333,-104.487761944
FAA,6339,37.350001944,-107.767286111
FAA,6338,39.863313889,-104.986491667
FAA,6337,38.409444444,-105.585277778
FAA,6336,38.477777778,-105.521111111
FAA,6335,37.939993611,-107.848675
FAA,6334,39.049435833,-105.513055556
FAA,6333,40.611591667,-103.221152778
FAA,6332,40.449978611,-106.733934722
FAA,6331,40.555555556,-106.844444444
FAA,6330,37.799996667,-107.667283889
FAA,6329,37.852777778,-107.57525
FAA,6328,39.430555556,-107.623055556
FAA,6327,38.543841667,-106.009083333
FAA,6326,39.699976667,-107.950628333
FAA,6325,39.533888889,-107.772222222
FAA,6324,39.527777778,-107.718888889
FAA,6323,37.683328333,-108.017294444
FAA,6322,40.116636667,-108.950666667
FAA,6321,40.078166667,-108.807005556
FAA,6320,39.583308056,-108.950661111
FAA,6319,38.233633333,-104.624536111
FAA,6318,38.329136111,-104.702125
FAA,6317,38.280483333,-104.614133333
FAA,6316,38.016658611,-108.050625
FAA,6315,40.133318333,-106.167246389
FAA,6314,39.547555556,-104.769925
FAA,6313,39.416644722,-108.1006325
FAA,6312,39.090536389,-108.221191944
FAA,6311,38.084714444,-107.700893056
FAA,6310,38.567222222,-107.995555556
FAA,6309,40.233315278,-106.900603056
FAA,6308,38.299988333,-108.183964444
FAA,6307,38.099999722,-108.283916389
FAA,6306,40.112485,-105.161651944
FAA,6305,38.218677778,-108.575380556
FAA,6304,38.745274167,-106.199741944
FAA,6303,39.669154167,-105.219711667
FAA,6302,39.085833333,-104.902777778
FAA,6301,38.4660975,-107.873395833
FAA,6300,38.480288889,-107.868258333
FAA,6299,38.253333333,-107.972222222
FAA,6298,40.149973056,-107.867295556
FAA,6297,40.041361944,-107.8778525
FAA,6296,40.205539444,-104.975533333
FAA,6295,39.176932222,-103.879954444
FAA,6294,40.416694444,-104.996077778
FAA,6293,40.412269444,-105.051172222
FAA,6292,39.952444444,-105.151272222
FAA,6291,40.142777778,-105.002777778
FAA,6290,40.181616667,-105.124744444
FAA,6289,39.528291667,-104.870230556
FAA,6288,39.602947222,-105.090780556
FAA,6287,39.586933333,-105.169433333
FAA,6286,39.556099167,-105.162210556
FAA,6285,39.575708333,-104.986891667
FAA,6284,39.244961111,-106.302758333
FAA,6283,38.071275,-102.609630556
FAA,6282,39.715897222,-105.127930556
FAA,6281,39.970844444,-105.087402778
FAA,6280,37.9768,-103.54995
FAA,6279,40.002777778,-106.452222222
FAA,6278,39.343876111,-104.465244167
FAA,6277,39.604938889,-105.952366667
FAA,6276,40.340833333,-104.8225
FAA,6275,39.636654444,-105.266935278
FAA,6274,39.690821389,-105.504719722
FAA,6273,39.138822222,-103.474480556
FAA,6272,40.579166667,-102.289166667
FAA,6271,39.556938889,-105.009325
FAA,6270,37.3499975,-108.150632222
FAA,6269,38.551919444,-106.924416667
FAA,6268,38.624566667,-105.516016667
FAA,6267,39.574988333,-104.875533611
FAA,6266,40.414847222,-104.710847222
FAA,6265,39.086103611,-106.268355833
FAA,6264,39.089866667,-108.562783333
FAA,6263,39.097481111,-108.583982778
FAA,6262,39.072166667,-108.511166667
FAA,6261,39.117758611,-108.538981389
FAA,6260,40.076277778,-105.925777778
FAA,6259,39.735542778,-105.206654722
FAA,6258,39.533063889,-107.322447222
FAA,6257,39.433315,-107.383941667
FAA,6256,39.533315556,-107.283942222
FAA,6255,39.705542778,-104.939423889
FAA,6254,38.676413889,-108.9786
FAA,6253,39.580666667,-106.0925
FAA,6252,40.121944444,-104.980833333
FAA,6251,39.429432778,-104.658860556
FAA,6250,40.260616667,-103.79555
FAA,6249,40.571391667,-105.05435
FAA,6248,40.591086111,-105.047755556
FAA,6247,40.583585,-106.98533
FAA,6246,40.585537778,-105.039699167
FAA,6245,40.522222222,-105.008333333
FAA,6244,40.112716667,-104.951883333
FAA,6243,39.216379167,-106.086685556
FAA,6242,39.640821389,-105.396106111
FAA,6241,40.371347222,-105.515063889
FAA,6240,39.654725,-104.980588889
FAA,6239,39.594533333,-104.823513889
FAA,6238,39.76832,-105.848065556
FAA,6237,39.793875833,-105.763895
FAA,6236,39.362488333,-104.599693056
FAA,6235,39.090822222,-104.543580556
FAA,6234,37.883323611,-108.833991111
FAA,6233,37.62722,-107.803953889
FAA,6232,37.241669167,-107.875621667
FAA,6231,37.236111111,-107.8275
FAA,6230,37.203058056,-107.867843333
FAA,6229,37.599990556,-108.633984722
FAA,6228,39.833319167,-106.067241944
FAA,6227,39.742764444,-104.993592778
FAA,6226,39.747208889,-104.980536389
FAA,6225,39.746161111,-104.970361111
FAA,6224,39.732841667,-104.932863889
FAA,6223,39.7478,-104.967919444
FAA,6222,39.671061111,-104.976205556
FAA,6221,39.737486667,-104.992203889
FAA,6220,39.721097222,-104.982758333
FAA,6219,40.146333333,-104.8875
FAA,6218,39.792630556,-104.899116667
FAA,6217,39.698042778,-104.987203889
FAA,6216,39.728041667,-104.990677778
FAA,6215,39.852763333,-104.976646389
FAA,6214,38.799983611,-108.167296667
FAA,6213,38.703611111,-108.063163889
FAA,6212,38.745102778,-108.048127778
FAA,6211,37.675027778,-106.362888889
FAA,6210,40.519236111,-107.5797
FAA,6209,40.524166667,-107.555555556
FAA,6208,37.249995278,-108.500644722
FAA,6207,37.363002833,-108.574571
FAA,6206,38.966358333,-104.756011111
FAA,6205,38.840358333,-104.799566667
FAA,6204,38.93945,-104.718197222
FAA,6203,38.865997222,-104.822219444
FAA,6202,38.703333333,-104.523333333
FAA,6201,38.396666667,-107.430277778
FAA,6200,38.449987222,-107.650613889
FAA,6199,39.3525,-105.006666667
FAA,6198,39.344238889,-104.841905556
FAA,6197,39.406111111,-104.884166667
FAA,6196,40.673055556,-104.919722222
FAA,6195,39.469083333,-107.135722222
FAA,6194,38.453888889,-105.285833333
FAA,6193,38.496385556,-105.3111025
FAA,6192,39.042490556,-104.364687778
FAA,6191,40.256211111,-103.649880556
FAA,6190,39.966033333,-104.767458333
FAA,6189,39.473041667,-106.032516667
FAA,6188,37.019189167,-103.885519167
FAA,6187,40.053619167,-105.359642222
FAA,6186,40.066374167,-105.206098889
FAA,6185,39.793888889,-105.494444444
FAA,6184,39.769431111,-105.851121667
FAA,6183,39.643596389,-106.847817778
FAA,6182,39.6882,-104.831658333
FAA,6181,39.603333333,-104.711666667
FAA,6180,39.579166667,-104.725655556
FAA,6179,39.7425,-104.835683333
FAA,6178,39.727333333,-104.826697222
FAA,6177,39.177209444,-106.856151667
FAA,6176,39.189930556,-106.839041667
FAA,6175,34.124897222,-116.413602778
FAA,6174,34.868980556,-116.832036111
FAA,6173,34.178311111,-118.600227778
FAA,6172,38.666027778,-121.824213889
FAA,6171,39.389097222,-123.339297222
FAA,6170,33.592555556,-117.237166667
FAA,6169,33.971519444,-118.049638889
FAA,6168,33.745391667,-118.000213889
FAA,6167,38.592586111,-121.546816667
FAA,6166,34.049722222,-118.456111111
FAA,6165,34.084591667,-118.383497222
FAA,6164,36.925191667,-121.792675
FAA,6163,36.970413889,-121.862469444
FAA,6162,37.912777778,-122.041666667
FAA,6161,36.443211111,-119.316075
FAA,6160,34.527777778,-117.292777778
FAA,6159,34.476555556,-117.288405556
FAA,6158,34.471747222,-117.296813889
FAA,6157,34.274694444,-119.259216667
FAA,6156,34.035,-118.266330556
FAA,6155,33.234008333,-116.968633333
FAA,6154,34.463527778,-118.609638889
FAA,6153,34.415722222,-118.551361111
FAA,6152,38.355325,-121.951152778
FAA,6151,38.38875,-121.940416667
FAA,6150,34.102722222,-117.636161111
FAA,6149,39.152652778,-123.20345
FAA,6148,37.512594444,-120.83925
FAA,6147,36.182994444,-119.333511111
FAA,6146,39.324111111,-120.20025
FAA,6145,33.856527778,-118.312672222
FAA,6144,36.486952778,-118.840005556
FAA,6143,34.206830556,-118.883075
FAA,6142,34.0836,-118.863202778
FAA,6141,34.246972222,-118.835588889
FAA,6140,35.556033333,-120.719013889
FAA,6139,33.480208333,-117.107988889
FAA,6138,33.4997,-117.041322222
FAA,6137,40.036588889,-120.763475
FAA,6136,34.326830556,-118.445044444
FAA,6135,40.437494444,-120.628722222
FAA,6134,34.289445556,-118.2881325
FAA,6133,37.970197222,-121.287861111
FAA,6132,37.887852778,-121.282686111
FAA,6131,38.047644444,-121.370191667
FAA,6130,38.543333333,-122.475
FAA,6129,38.5485,-122.510730556
FAA,6128,38.911277778,-119.996861111
FAA,6127,33.561402778,-117.715336111
FAA,6126,38.158227778,-122.456336111
FAA,6125,38.15505,-122.450702778
FAA,6124,36.468222222,-121.380111111
FAA,6123,34.281855556,-118.655038889
FAA,6122,34.159927778,-118.449505556
FAA,6121,37.117194444,-119.313277778
FAA,6120,37.163725,-119.291638889
FAA,6119,37.878555556,-122.512877778
FAA,6118,34.566330556,-118.476269444
FAA,6117,38.443580556,-122.701263889
FAA,6116,34.494986111,-120.7032275
FAA,6115,34.455680556,-120.647697222
FAA,6114,34.469153333,-120.6818375
FAA,6113,34.950519444,-120.411577778
FAA,6112,36.990652778,-121.982466667
FAA,6111,37.385496111,-121.972458889
FAA,6110,34.429816667,-119.724077778
FAA,6109,34.390714167,-120.121504722
FAA,6108,33.730725,-117.847355556
FAA,6107,33.754916667,-117.83275
FAA,6106,33.747652778,-117.877380556
FAA,6105,33.727941667,-117.835791667
FAA,6104,36.732361111,-119.554444444
FAA,6103,37.94725,-122.488047222
FAA,6102,33.732101944,-118.276043056
FAA,6101,33.748719444,-118.275069444
FAA,6100,33.142177778,-117.145538889
FAA,6099,35.293888889,-120.666111111
FAA,6098,37.361447222,-121.848444444
FAA,6097,37.313255556,-121.934355556
FAA,6096,37.765775,-122.390358333
FAA,6095,37.783519444,-122.506788889
FAA,6094,37.719972222,-122.499136111
FAA,6093,37.775091667,-122.404277778
FAA,6092,37.825922222,-122.421469444
FAA,6091,34.312922222,-118.474430556
FAA,6090,34.280130556,-118.4612
FAA,6089,34.104669444,-117.799725
FAA,6088,32.754136111,-117.165488889
FAA,6087,32.725019444,-117.144291667
FAA,6086,32.799402778,-117.153472222
FAA,6085,32.75125,-117.160591667
FAA,6084,32.715333333,-117.150555556
FAA,6083,32.798683333,-117.151833333
FAA,6082,32.896216667,-117.195994444
